Stufe;Place1;Place2;Place3;Place4;Place5;Longitude;Latitude;Zoom;Icon
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.9328;N51.5509;12;
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.9319;N51.5604;12;
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.9333;N51.5333;12;
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.8993;N51.5335;12;
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.9535;N51.5130;12;
4;DE;Niedersachsen;Landkreis Göttingen;Göttingen;;E9.9333;N51.5333;12;
4;DE;Niedersachsen;Landkreis Göttingen;Duderstadt;;E10.2595;N51.5131;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bovenden;;E9.9222;N51.5884;12;
4;DE;Niedersachsen;Landkreis Göttingen;Rosdorf;;E9.9000;N51.5000;12;
4;DE;Niedersachsen;Landkreis Göttingen;Niemetal;;E9.7167;N51.5000;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bühren;;E9.6833;N51.4833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Dransfeld;;E9.7618;N51.4991;12;
4;DE;Niedersachsen;Landkreis Göttingen;Scheden;;E9.7333;N51.4500;12;
4;DE;Niedersachsen;Landkreis Göttingen;Jühnde;;E9.8000;N51.4667;12;
4;DE;Niedersachsen;Landkreis Göttingen;Gleichen;;E10.0333;N51.4667;12;
4;DE;Niedersachsen;Landkreis Göttingen;Friedland;;E9.9176;N51.4192;12;
4;DE;Niedersachsen;Landkreis Göttingen;Landolfshausen;;E10.1000;N51.5333;12;
4;DE;Niedersachsen;Landkreis Göttingen;Ebergötzen;;E10.1063;N51.5710;12;
4;DE;Niedersachsen;Landkreis Göttingen;Seeburg;;E10.1500;N51.5667;12;
4;DE;Niedersachsen;Landkreis Göttingen;Seulingen;;E10.1626;N51.5413;12;
4;DE;Niedersachsen;Landkreis Göttingen;Waake;;E10.0571;N51.5564;12;
4;DE;Niedersachsen;Landkreis Göttingen;Adelebsen;;E9.7546;N51.5827;12;
4;DE;Niedersachsen;Northeim;Northeim;;E10.0000;N51.7066;12;
4;DE;Niedersachsen;Northeim;Uslar;;E9.6350;N51.6569;12;
4;DE;Niedersachsen;Northeim;Nörten-Hardenberg;;E9.9359;N51.6288;12;
4;DE;Niedersachsen;Northeim;Hardegsen;;E9.8305;N51.6523;12;
4;DE;Niedersachsen;Northeim;Moringen;;E9.8711;N51.6992;12;
4;DE;Niedersachsen;Northeim;Katlenburg-Lindau;;E10.1000;N51.6833;12;
4;DE;Niedersachsen;Northeim;Bodenfelde;;E9.5557;N51.6404;12;
4;DE;Niedersachsen;Northeim;Wahlsburg;;E9.5917;N51.6333;12;
4;DE;Niedersachsen;Landkreis Göttingen;Hattorf am Harz;;E10.2386;N51.6482;12;
4;DE;Niedersachsen;Landkreis Göttingen;Wulften;;E10.1744;N51.6600;12;
4;DE;Niedersachsen;Landkreis Göttingen;Herzberg am Harz;;E10.3394;N51.6555;12;
4;DE;Niedersachsen;Landkreis Göttingen;Hörden;;E10.2837;N51.6683;12;
4;DE;Niedersachsen;Landkreis Göttingen;Elbingerode;;E10.2777;N51.6592;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bad Lauterberg im Harz;;E10.4703;N51.6327;12;
4;DE;Niedersachsen;Landkreis Göttingen;Rhumspringe;;E10.3000;N51.5833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Wollershausen;;E10.2500;N51.6000;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bilshausen;;E10.1586;N51.6297;12;
4;DE;Niedersachsen;Landkreis Göttingen;Rollshausen;;E10.2167;N51.5667;12;
4;DE;Niedersachsen;Landkreis Göttingen;Gieboldehausen;;E10.2162;N51.6096;12;
4;DE;Niedersachsen;Landkreis Göttingen;Rüdershausen;;E10.2667;N51.5833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Wollbrandshausen;;E10.1667;N51.5833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bodensee;;E10.1326;N51.6061;12;
4;DE;Niedersachsen;Landkreis Göttingen;Obernfeld;;E10.2333;N51.5500;12;
4;DE;Niedersachsen;Landkreis Göttingen;Krebeck;;E10.1167;N51.5833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bad Sachsa;;E10.5555;N51.5950;12;
4;DE;Niedersachsen;Landkreis Goslar;Sankt Andreasberg;;E10.5187;N51.7100;12;
4;DE;Niedersachsen;Landkreis Göttingen;Walkenried;;E10.6167;N51.5833;12;
4;DE;Niedersachsen;Landkreis Göttingen;Wieda;;E10.5870;N51.6340;12;
4;DE;Niedersachsen;Landkreis Göttingen;Zorge;;E10.6333;N51.6333;12;
4;DE;Niedersachsen;Landkreis Göttingen;Osterode am Harz;;E10.2509;N51.7269;12;
4;DE;Niedersachsen;Landkreis Göttingen;Gittelde;;E10.1878;N51.7984;12;
4;DE;Niedersachsen;Landkreis Göttingen;Badenhausen;;E10.2049;N51.7700;12;
4;DE;Niedersachsen;Landkreis Göttingen;Eisdorf;;E10.1667;N51.7667;12;
4;DE;Niedersachsen;Landkreis Göttingen;Windhausen;;E10.2122;N51.7854;12;
4;DE;Niedersachsen;Landkreis Göttingen;Bad Grund (Harz);;E10.2333;N51.8167;12;
4;DE;Niedersachsen;Northeim;Kreiensen;;E9.9648;N51.8536;12;
4;DE;Niedersachsen;Northeim;Einbeck;;E9.8696;N51.8202;12;
4;DE;Niedersachsen;Northeim;Bad Gandersheim;;E10.0254;N51.8717;12;
4;DE;Niedersachsen;Northeim;Dassel;;E9.6890;N51.8018;12;
4;DE;Niedersachsen;Northeim;Kalefeld;;E10.0333;N51.8000;12;
4;DE;Niedersachsen;Landkreis Holzminden;Holzminden;;E9.4455;N51.8280;12;
4;DE;Niedersachsen;Landkreis Holzminden;Heyen;;E9.5037;N52.0095;12;
4;DE;Niedersachsen;Landkreis Holzminden;Hehlen;;E9.4700;N51.9886;12;
4;DE;Niedersachsen;Landkreis Holzminden;Kirchbrak;;E9.5751;N51.9658;12;
4;DE;Niedersachsen;Landkreis Holzminden;Pegestorf;;E9.4968;N51.9278;12;
4;DE;Niedersachsen;Landkreis Holzminden;Bodenwerder;;E9.5193;N51.9716;12;
4;DE;Niedersachsen;Landkreis Holzminden;Halle;;E9.5653;N51.9912;12;
4;DE;Niedersachsen;Landkreis Holzminden;Wangelnstedt;;E9.6833;N51.8667;12;
4;DE;Niedersachsen;Landkreis Holzminden;Arholzen;;E9.5667;N51.8667;12;
4;DE;Niedersachsen;Landkreis Holzminden;Stadtoldendorf;;E9.6265;N51.8824;12;
4;DE;Niedersachsen;Landkreis Holzminden;Lenne;;E9.6830;N51.8939;12;
4;DE;Niedersachsen;Landkreis Holzminden;Heinade;;E9.6333;N51.8333;12;
4;DE;Niedersachsen;Landkreis Holzminden;Deensen;;E9.5932;N51.8605;12;
4;DE;Niedersachsen;Landkreis Holzminden;Eimen;;E9.7833;N51.8833;12;
4;DE;Niedersachsen;Landkreis Holzminden;Eschershausen;;E9.6428;N51.9266;12;
4;DE;Niedersachsen;Landkreis Holzminden;Holzen;;E9.6667;N51.9333;12;
4;DE;Niedersachsen;Landkreis Holzminden;Dielmissen;;E9.6067;N51.9706;12;
4;DE;Niedersachsen;Landkreis Holzminden;Lüerdissen;;E9.6245;N51.9527;12;
4;DE;Niedersachsen;Landkreis Holzminden;Bevern;;E9.4941;N51.8583;12;
4;DE;Niedersachsen;Landkreis Holzminden;Golmbach;;E9.5500;N51.9000;12;
4;DE;Niedersachsen;Landkreis Holzminden;Holenberg;;E9.5833;N51.9167;12;
4;DE;Niedersachsen;Landkreis Holzminden;Negenborn;;E9.5667;N51.8833;12;
4;DE;Niedersachsen;Landkreis Holzminden;Vahlbruch;;E9.3406;N51.9208;12;
4;DE;Niedersachsen;Landkreis Holzminden;Brevörde;;E9.4167;N51.9167;12;
4;DE;Niedersachsen;Landkreis Holzminden;Polle;;E9.4039;N51.8987;12;
4;DE;Niedersachsen;Landkreis Holzminden;Heinsen;;E9.4333;N51.8833;12;
4;DE;Niedersachsen;Landkreis Holzminden;Derental;;E9.4320;N51.6947;12;
4;DE;Niedersachsen;Landkreis Holzminden;Boffzen;;E9.3833;N51.7500;12;
4;DE;Niedersachsen;Landkreis Holzminden;Lauenförde;;E9.3871;N51.6594;12;
4;DE;Niedersachsen;Landkreis Holzminden;Fürstenberg;;E9.4000;N51.7333;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5410;N52.2550;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5233;N52.2647;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5365;N52.2575;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5822;N52.2835;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5427;N52.2789;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5688;N52.3015;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.4761;N52.3280;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.4979;N52.3022;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5127;N52.2764;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5333;N52.2667;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5002;N52.2590;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.4879;N52.2546;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.4989;N52.2240;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5271;N52.2258;12;
4;DE;Niedersachsen;Kreisfreie Stadt Braunschweig;Braunschweig;;E10.5594;N52.2443;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Königslutter am Elm;;E10.8168;N52.2512;12;
4;DE;Niedersachsen;Peine;Vechelde;;E10.3649;N52.2604;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Cremlingen;;E10.6500;N52.2500;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Lehre;;E10.6667;N52.3333;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Uehrde;;E10.7652;N52.0990;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Schöppenstedt;;E10.7745;N52.1431;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Vahlberg;;E10.7167;N52.1333;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Dahlum;;E10.8500;N52.1333;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Winnigstedt;;E10.7688;N52.0663;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Kneitlingen;;E10.7620;N52.1748;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Dettum;;E10.6681;N52.1725;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Evessen;;E10.7108;N52.1889;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Sickte;;E10.6424;N52.2185;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Erkerode;;E10.7098;N52.2048;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Veltheim;;E10.6833;N52.2187;12;
4;DE;Niedersachsen;Peine;Wendeburg;;E10.3926;N52.3296;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Schwülper;;E10.4463;N52.3481;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter;;E10.3761;N52.1221;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lebenstedt;;E10.3331;N52.1581;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lesse;;E10.2569;N52.1606;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Osterlinde;;E10.2492;N52.1286;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Reppner;;E10.3083;N52.1733;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lichtenberg;;E10.2900;N52.1278;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Bruchmachtersen;;E10.3000;N52.1444;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lebenstedt;;E10.3333;N52.1528;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter;;E10.3761;N52.1221;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Heerte;;E10.3892;N52.1250;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Engenrode;;E10.3667;N52.0875;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Hallendorf;;E10.3792;N52.1542;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Gebhardshagen;;E10.3567;N52.1075;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Calbecht;;E10.3775;N52.0917;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Salder;;E10.3356;N52.1356;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Barum;;E10.3511;N52.1237;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter;;E10.3761;N52.1221;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Engelnstedt;;E10.3539;N52.1692;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lebenstedt;;E10.3333;N52.1528;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Üfingen;;E10.4111;N52.2006;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Immendorf;;E10.4428;N52.1461;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Thiede;;E10.4786;N52.1881;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter;;E10.3761;N52.1221;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Sauingen;;E10.4122;N52.1892;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Watenstedt;;E10.4072;N52.1461;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Bleckenstedt;;E10.4067;N52.1778;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Beddingen;;E10.4827;N52.1782;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Drütte;;E10.4439;N52.1531;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Lobmachtersen;;E10.4233;N52.1008;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Flachstöckheim;;E10.4392;N52.0856;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter;;E10.3761;N52.1221;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Ringelheim;;E10.3097;N52.0367;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Groß Mahner;;E10.4094;N52.0514;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Gitter;;E10.3531;N52.0358;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Bad;;E10.3732;N52.0528;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Hohenrode;;E10.3486;N52.0244;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Ohlendorf;;E10.4464;N52.0619;12;
4;DE;Niedersachsen;Salzgitter, Stadt;Salzgitter Beinum;;E10.4119;N52.0750;12;
4;DE;Niedersachsen;Peine;Lengede;;E10.3078;N52.2049;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Baddeckenstedt;;E10.2333;N52.0833;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Burgdorf;;E10.2176;N52.1443;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Elbe;;E10.2833;N52.0833;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Haverlah;;E10.3282;N52.0541;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Heere;;E10.2500;N52.0667;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Sehlde;;E10.2657;N52.0389;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Wolfenbüttel;;E10.5350;N52.1590;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Wolfenbüttel;;E10.5579;N52.1578;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Wolfenbüttel;;E10.5514;N52.1661;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Wolfenbüttel;;E10.5484;N52.1424;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Flöthe;;E10.4833;N52.0833;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Börßum;;E10.5843;N52.0692;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Ohrum;;E10.5628;N52.1208;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Cramme;;E10.4467;N52.1133;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Dorstadt;;E10.5667;N52.1000;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Achim;;E10.6107;N52.0593;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Heiningen;;E10.5553;N52.0694;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Werlaburgdorf;;E10.5373;N52.0500;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Hornburg;;E10.6049;N52.0310;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Gielde;;E10.4937;N52.0362;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Schladen;;E10.5397;N52.0222;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Remlingen;;E10.6741;N52.1137;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Denkte;;E10.6083;N52.1500;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Hedeper;;E10.6833;N52.0667;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Kissenbrück;;E10.5900;N52.1096;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Roklum;;E10.7409;N52.0666;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Semmenstedt;;E10.6969;N52.0937;12;
4;DE;Niedersachsen;Landkreis Wolfenbüttel;Wittmar;;E10.6400;N52.1297;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Helmstedt;;E11.0098;N52.2279;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Schöningen;;E10.9674;N52.1380;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Rennau;;E10.9120;N52.2959;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Querenhorst;;E10.9667;N52.3333;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Mariental;;E10.9837;N52.2759;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Grasleben;;E11.0147;N52.3064;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Büddenstedt;;E11.0188;N52.1704;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Süpplingen;;E10.9039;N52.2281;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Frellstedt;;E10.9154;N52.2057;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Räbke;;E10.8787;N52.1960;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Süpplingenburg;;E10.9101;N52.2507;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Warberg;;E10.9197;N52.1812;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Wolsdorf;;E10.9388;N52.1910;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Jerxheim;;E10.8984;N52.0817;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Beierstedt;;E10.8581;N52.0741;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Gevensleben;;E10.8222;N52.0766;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Ingeleben;;E10.8734;N52.1066;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Söllingen;;E10.9252;N52.0898;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Twieflingen;;E10.9168;N52.1248;12;
4;DE;Niedersachsen;Wolfsburg, Stadt;Wolfsburg;;E10.7812;N52.4239;12;
4;DE;Niedersachsen;Wolfsburg, Stadt;Wolfsburg;;E10.7188;N52.4204;12;
4;DE;Niedersachsen;Wolfsburg, Stadt;Wolfsburg;;E10.7531;N52.4003;12;
4;DE;Niedersachsen;Wolfsburg, Stadt;Wolfsburg;;E10.8285;N52.3808;12;
4;DE;Niedersachsen;Wolfsburg, Stadt;Wolfsburg;;E10.8224;N52.4231;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Velpke;;E10.9364;N52.4080;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Bahrdorf;;E11.0004;N52.3859;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Danndorf;;E10.9129;N52.4247;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Grafhorst;;E10.9451;N52.4448;12;
4;DE;Niedersachsen;Landkreis Helmstedt;Groß Twülpstedt;;E10.9193;N52.3736;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Brome;;E10.9375;N52.6002;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Bergfeld;;E10.8451;N52.5440;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Ehra-Lessien;;E10.8000;N52.5667;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Parsau;;E10.8902;N52.5347;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Rühen;;E10.8864;N52.4856;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Tiddische;;E10.8000;N52.5167;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Tülau;;E10.8782;N52.5758;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Barwedel;;E10.7749;N52.5219;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Jembke;;E10.7667;N52.5000;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Tappenbeck;;E10.7407;N52.4705;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Gifhorn;;E10.5511;N52.4777;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Sassenburg;;E10.6333;N52.5167;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Meine;;E10.5393;N52.3849;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Adenbüttel;;E10.4508;N52.3798;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Didderse;;E10.4029;N52.3804;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Rötgesbüttel;;E10.5333;N52.4167;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Vordorf;;E10.5204;N52.3652;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Meinersen;;E10.3525;N52.4744;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Müden (Aller);;E10.3667;N52.5333;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Leiferde;;E10.4346;N52.4395;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Hillerse;;E10.4000;N52.4167;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Calberlah;;E10.6233;N52.4207;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Isenbüttel;;E10.5833;N52.4333;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Ribbesbüttel;;E10.5100;N52.4344;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Wasbüttel;;E10.5936;N52.4133;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Weyhausen;;E10.7170;N52.4621;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Bokensdorf;;E10.7167;N52.5000;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Osloß;;E10.6801;N52.4693;12;
4;DE;Niedersachsen;Landkreis Gifhorn;Wagenhoff;;E10.5234;N52.5523;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Goslar;;E10.4319;N51.9115;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar;;E10.4167;N51.9191;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Oker;;E10.4846;N51.9066;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar;;E10.4167;N51.9191;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Goslar;;E10.4751;N51.9082;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Jerstedt;;E10.3895;N51.9585;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Hahndorf;;E10.4353;N51.9547;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar;;E10.4167;N51.9191;12;
4;DE;Niedersachsen;Landkreis Goslar;Goslar Hahnenklee-Bockswiese;;E10.3399;N51.8579;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg;;E10.5616;N51.8827;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Harlingerode;;E10.5222;N51.9120;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Eckertal;;E10.6518;N51.9002;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Bettingerode;;E10.5655;N51.9029;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Bündheim/Schlewecke/ Bündheim;;E10.5489;N51.8933;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Bündheim/Schlewecke;;E10.5467;N51.8981;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Göttingerode;;E10.5182;N51.8991;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Bündheim/Schlewecke/ Schlewecke;;E10.5378;N51.8995;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Bad Harzburg;;E10.5600;N51.8858;12;
4;DE;Niedersachsen;Landkreis Goslar;Bad Harzburg Westerode;;E10.5667;N51.9032;12;
4;DE;Niedersachsen;Landkreis Goslar;Clausthal-Zellerfeld;;E10.3382;N51.8095;12;
4;DE;Niedersachsen;Landkreis Goslar;Langelsheim;;E10.3866;N51.9238;12;
4;DE;Niedersachsen;Landkreis Goslar;Vienenburg;;E10.5637;N51.9524;12;
4;DE;Niedersachsen;Landkreis Goslar;Braunlage;;E10.6109;N51.7265;12;
4;DE;Niedersachsen;Landkreis Goslar;Liebenburg;;E10.4317;N52.0218;12;
4;DE;Niedersachsen;Landkreis Goslar;Altenau;;E10.4415;N51.8011;12;
4;DE;Niedersachsen;Landkreis Goslar;Schulenberg im Oberharz;;E10.4333;N51.8333;12;
4;DE;Niedersachsen;Landkreis Goslar;Wildemann;;E10.2815;N51.8281;12;
4;DE;Niedersachsen;Landkreis Goslar;Seesen;;E10.1785;N51.8910;12;
4;DE;Niedersachsen;Landkreis Goslar;Wallmoden;;E10.2667;N52.0167;12;
4;DE;Niedersachsen;Landkreis Goslar;Hahausen;;E10.2167;N51.9500;12;
4;DE;Niedersachsen;Landkreis Goslar;Lutter am Barenberge;;E10.2693;N51.9894;12;
4;DE;Niedersachsen;Landkreis Grafschaft Bentheim;Bad Bentheim;;E7.1576;N52.3007;12;
4;DE;Niedersachsen;Landkreis Grafschaft Bentheim;Schüttorf;;E7.2218;N52.3228;12;
4;DE;Niedersachsen;Landkreis Grafschaft Bentheim;Suddendorf;;E7.2257;N52.3010;12;
4;DE;Niedersachsen;Landkreis Grafschaft Bentheim;Ohne;;E7.2833;N52.2667;12;
4;DE;Niedersachsen;Landkreis Grafschaft Bentheim;Isterberg;;E7.1500;N52.3500;12;
